customer_id,Total_Spending,Purchase_Frequency,Total_Quantity,Avg_Spending,Age
C251764,1200.32,1,2,1200.32,22.0
C251765,300.08,1,1,300.08,21.0
C251768,2400.68,1,2,2400.68,69.0
C251770,130.75,1,5,130.75,48.0
C251771,40.66,1,1,40.66,57.0
C251780,2700.7200000000003,1,3,2700.7200000000003,52.0
C251784,5.23,1,1,5.23,55.0
C251786,46.92,1,2,46.92,55.0
C251789,322.56,1,3,322.56,48.0
C251791,60.6,1,2,60.6,42.0
C251795,300.08,1,1,300.08,28.0
C251801,187.68,1,4,187.68,38.0
C251805,9602.72,1,4,9602.72,54.0
C251809,365.94,1,3,365.94,43.0
C251812,26250.0,1,5,26250.0,27.0
C251815,5401.53,1,3,5401.53,50.0
C251823,4200.0,1,2,4200.0,49.0
C251825,20.92,1,2,20.92,21.0
C251827,300.08,1,1,300.08,19.0
C251828,650.56,1,4,650.56,22.0
C251829,2400.68,1,2,2400.68,31.0
C251831,9602.72,1,4,9602.72,28.0
C251832,300.08,1,1,300.08,45.0
C251834,4801.28,1,4,4801.28,33.0
C251838,300.08,1,1,300.08,21.0
C251843,1200.32,1,2,1200.32,41.0
C251847,47.07,1,3,47.07,22.0
C251849,7502.0,1,5,7502.0,68.0
C251852,7502.0,1,5,7502.0,69.0
C251853,7502.0,1,5,7502.0,46.0
C251856,40.66,1,1,40.66,21.0
C251860,1200.32,1,2,1200.32,34.0
C251866,130.75,1,5,130.75,69.0
C251875,11.73,1,1,11.73,19.0
C251879,20.92,1,2,20.92,64.0
C251880,896.0,1,5,896.0,33.0
C251881,4801.28,1,4,4801.28,20.0
C251883,1200.32,1,2,1200.32,44.0
C251891,46.92,1,2,46.92,26.0
C251894,1200.32,1,2,1200.32,66.0
C251897,162.64,1,2,162.64,25.0
C251899,4801.28,1,4,4801.28,68.0
C251900,162.64,1,2,162.64,64.0
C251901,15004.25,1,5,15004.25,26.0
C251902,242.4,1,4,242.4,24.0
C251906,7502.0,1,5,7502.0,21.0
C251909,4801.28,1,4,4801.28,28.0
C251910,293.25,1,5,293.25,49.0
C251911,20.92,1,2,20.92,21.0
C251918,2400.68,1,2,2400.68,49.0
C251919,365.94,1,3,365.94,58.0
C251921,60.6,1,2,60.6,24.0
C251922,1200.32,1,2,1200.32,37.0
C251924,46.92,1,2,46.92,52.0
C251927,83.68,1,4,83.68,65.0
C251928,9450.0,1,3,9450.0,29.0
C251930,365.94,1,3,365.94,41.0
C251932,20.92,1,2,20.92,56.0
C251934,5401.53,1,3,5401.53,68.0
C251936,162.64,1,2,162.64,55.0
C251939,20.92,1,2,20.92,25.0
C251941,600.17,1,1,600.17,41.0
C251942,7502.0,1,5,7502.0,63.0
C251944,4801.28,1,4,4801.28,19.0
C251946,1200.32,1,2,1200.32,62.0
C251948,83.68,1,4,83.68,42.0
C251952,26250.0,1,5,26250.0,19.0
C251954,1016.5,1,5,1016.5,39.0
C251956,105.57,1,3,105.57,37.0
C251957,600.17,1,1,600.17,32.0
C251958,47.07,1,3,47.07,53.0
C251959,40.66,1,1,40.66,32.0
C251962,2700.7200000000003,1,3,2700.7200000000003,39.0
C251969,1050.0,1,1,1050.0,51.0
C251970,9602.72,1,4,9602.72,33.0
C251972,15.15,1,1,15.15,48.0
C251974,7502.0,1,5,7502.0,44.0
C251976,4801.28,1,4,4801.28,22.0
C251977,2700.7200000000003,1,3,2700.7200000000003,34.0
C251978,130.75,1,5,130.75,18.0
C251985,378.75,1,5,378.75,32.0
C251986,4200.0,1,2,4200.0,32.0
C251989,162.64,1,2,162.64,50.0
C251997,2700.7200000000003,1,3,2700.7200000000003,35.0
C251999,2700.7200000000003,1,3,2700.7200000000003,28.0
C252000,47.07,1,3,47.07,24.0
C252006,20.92,1,2,20.92,66.0
C252010,20.92,1,2,20.92,41.0
C252011,5.23,1,1,5.23,53.0
C252014,143.36,1,2,143.36,20.0
C252015,47.07,1,3,47.07,42.0
C252017,7502.0,1,5,7502.0,68.0
C252020,47.07,1,3,47.07,45.0
C252021,5401.53,1,3,5401.53,20.0
C252022,322.56,1,3,322.56,57.0
C252029,4200.0,1,2,4200.0,29.0
C252035,9602.72,1,4,9602.72,53.0
C252056,1200.32,1,2,1200.32,57.0
C252057,896.0,1,5,896.0,32.0
C252059,11.73,1,1,11.73,41.0
C252070,1200.32,1,2,1200.32,57.0
C252071,2700.7200000000003,1,3,2700.7200000000003,24.0
C252076,2400.68,1,2,2400.68,37.0
C252078,2700.7200000000003,1,3,2700.7200000000003,40.0
C252081,187.68,1,4,187.68,28.0
C252089,365.94,1,3,365.94,23.0
C252094,300.08,1,1,300.08,20.0
C252101,9602.72,1,4,9602.72,61.0
C252104,573.44,1,4,573.44,30.0
C252107,1200.32,1,2,1200.32,41.0
C252109,4801.28,1,4,4801.28,57.0
C252112,1016.5,1,5,1016.5,37.0
C252118,650.56,1,4,650.56,60.0
C252119,1016.5,1,5,1016.5,54.0
C252121,650.56,1,4,650.56,43.0
C252123,60.6,1,2,60.6,68.0
C252124,650.56,1,4,650.56,62.0
C252126,573.44,1,4,573.44,36.0
C252132,1016.5,1,5,1016.5,62.0
C252133,300.08,1,1,300.08,29.0
C252134,4200.0,1,2,4200.0,34.0
C252136,300.08,1,1,300.08,66.0
C252137,650.56,1,4,650.56,65.0
C252138,4801.28,1,4,4801.28,62.0
C252139,5.23,1,1,5.23,25.0
C252144,573.44,1,4,573.44,60.0
C252148,7502.0,1,5,7502.0,23.0
C252158,130.75,1,5,130.75,42.0
C252161,1200.32,1,2,1200.32,68.0
C252164,105.57,1,3,105.57,69.0
C252167,5.23,1,1,5.23,52.0
C252174,2700.7200000000003,1,3,2700.7200000000003,27.0
C252181,7502.0,1,5,7502.0,24.0
C252183,15004.25,1,5,15004.25,44.0
C252186,322.56,1,3,322.56,32.0
C252192,9602.72,1,4,9602.72,31.0
C252197,162.64,1,2,162.64,42.0
C252198,300.08,1,1,300.08,61.0
C252199,300.08,1,1,300.08,30.0
C252200,300.08,1,1,300.08,65.0
C252201,5.23,1,1,5.23,62.0
C252203,322.56,1,3,322.56,57.0
C252209,2700.7200000000003,1,3,2700.7200000000003,43.0
C252212,16800.0,1,4,16800.0,60.0
C252216,365.94,1,3,365.94,53.0
C252222,600.17,1,1,600.17,24.0
C252224,242.4,1,4,242.4,29.0
C252225,322.56,1,3,322.56,20.0
C252230,7502.0,1,5,7502.0,60.0
C252233,143.36,1,2,143.36,48.0
C252235,322.56,1,3,322.56,52.0
C252237,5.23,1,1,5.23,47.0
C252243,573.44,1,4,573.44,24.0
C252245,9450.0,1,3,9450.0,43.0
C252250,130.75,1,5,130.75,44.0
C252252,105.57,1,3,105.57,59.0
C252253,1016.5,1,5,1016.5,22.0
C252257,650.56,1,4,650.56,56.0
C252261,11.73,1,1,11.73,69.0
C252265,26250.0,1,5,26250.0,66.0
C252266,7502.0,1,5,7502.0,30.0
C252275,9450.0,1,3,9450.0,29.0
C252276,20.92,1,2,20.92,69.0
C252281,40.66,1,1,40.66,43.0
C252285,15.15,1,1,15.15,45.0
C252287,2700.7200000000003,1,3,2700.7200000000003,42.0
C252292,5401.53,1,3,5401.53,59.0
C252293,7502.0,1,5,7502.0,52.0
C252297,2700.7200000000003,1,3,2700.7200000000003,33.0
C252299,136.35000000000002,1,3,136.35000000000002,28.0
C252305,130.75,1,5,130.75,69.0
C252306,600.17,1,1,600.17,40.0
C252312,7502.0,1,5,7502.0,49.0
C252314,573.44,1,4,573.44,43.0
C252315,130.75,1,5,130.75,61.0
C252316,1016.5,1,5,1016.5,48.0
C252322,20.92,1,2,20.92,46.0
C252324,4801.28,1,4,4801.28,37.0
C252325,9602.72,1,4,9602.72,30.0
C252329,47.07,1,3,47.07,38.0
C252330,9602.72,1,4,9602.72,51.0
C252344,7502.0,1,5,7502.0,62.0
C252347,35.84,1,1,35.84,36.0
C252349,600.17,1,1,600.17,39.0
C252355,1200.32,1,2,1200.32,59.0
C252356,5.23,1,1,5.23,34.0
C252359,15004.25,1,5,15004.25,24.0
C252360,47.07,1,3,47.07,41.0
C252366,105.57,1,3,105.57,40.0
C252367,300.08,1,1,300.08,49.0
C252372,7502.0,1,5,7502.0,62.0
C252373,15004.25,1,5,15004.25,38.0
C252377,322.56,1,3,322.56,54.0
C252379,300.08,1,1,300.08,63.0
C252382,1200.32,1,2,1200.32,54.0
C252386,2400.68,1,2,2400.68,28.0
C252394,130.75,1,5,130.75,32.0
C252395,5.23,1,1,5.23,30.0
C252398,40.66,1,1,40.66,50.0
C252407,26250.0,1,5,26250.0,60.0
C252412,5401.53,1,3,5401.53,18.0
C252414,2700.7200000000003,1,3,2700.7200000000003,60.0
C252415,322.56,1,3,322.56,42.0
C252420,300.08,1,1,300.08,53.0
C252424,1200.32,1,2,1200.32,33.0
C252425,26250.0,1,5,26250.0,66.0
C252430,896.0,1,5,896.0,25.0
C252432,573.44,1,4,573.44,29.0
C252433,5401.53,1,3,5401.53,33.0
C252445,573.44,1,4,573.44,26.0
C252447,650.56,1,4,650.56,47.0
C252448,4801.28,1,4,4801.28,40.0
C252449,1200.32,1,2,1200.32,38.0
C252451,5401.53,1,3,5401.53,57.0
C252455,2400.68,1,2,2400.68,65.0
C252457,47.07,1,3,47.07,59.0
C252460,1016.5,1,5,1016.5,27.0
C252471,130.75,1,5,130.75,59.0
C252472,40.66,1,1,40.66,43.0
C252474,187.68,1,4,187.68,63.0
C252487,573.44,1,4,573.44,22.0
C252489,1200.32,1,2,1200.32,61.0
C252490,300.08,1,1,300.08,37.0
C252494,20.92,1,2,20.92,65.0
C252500,46.92,1,2,46.92,65.0
C252501,5401.53,1,3,5401.53,25.0
C252507,365.94,1,3,365.94,23.0
C252513,83.68,1,4,83.68,41.0
C252514,2700.7200000000003,1,3,2700.7200000000003,30.0
C252515,9602.72,1,4,9602.72,28.0
C252519,5401.53,1,3,5401.53,41.0
C252520,40.66,1,1,40.66,27.0
C252523,365.94,1,3,365.94,41.0
C252525,573.44,1,4,573.44,49.0
C252533,130.75,1,5,130.75,28.0
C252541,83.68,1,4,83.68,30.0
C252545,1016.5,1,5,1016.5,39.0
C252548,9450.0,1,3,9450.0,58.0
C252556,7502.0,1,5,7502.0,58.0
C252563,105.57,1,3,105.57,30.0
C252565,573.44,1,4,573.44,41.0
C252571,7502.0,1,5,7502.0,23.0
C252573,11.73,1,1,11.73,44.0
C252574,1016.5,1,5,1016.5,35.0
C252575,1050.0,1,1,1050.0,38.0
C252577,2700.7200000000003,1,3,2700.7200000000003,67.0
C252579,9602.72,1,4,9602.72,63.0
C252582,650.56,1,4,650.56,40.0
C252584,378.75,1,5,378.75,35.0
C252589,2700.7200000000003,1,3,2700.7200000000003,55.0
C252591,600.17,1,1,600.17,44.0
C252597,35.84,1,1,35.84,35.0
C252598,2700.7200000000003,1,3,2700.7200000000003,56.0
C252599,2700.7200000000003,1,3,2700.7200000000003,22.0
C252600,46.92,1,2,46.92,59.0
C252601,20.92,1,2,20.92,19.0
C252602,4801.28,1,4,4801.28,49.0
C252603,365.94,1,3,365.94,42.0
C252610,365.94,1,3,365.94,58.0
C252614,2700.7200000000003,1,3,2700.7200000000003,22.0
C252616,40.66,1,1,40.66,32.0
C252618,4801.28,1,4,4801.28,47.0
C252620,162.64,1,2,162.64,62.0
C252621,7502.0,1,5,7502.0,22.0
C252623,4200.0,1,2,4200.0,26.0
C252624,600.17,1,1,600.17,27.0
C252629,47.07,1,3,47.07,37.0
C252630,20.92,1,2,20.92,63.0
C252631,162.64,1,2,162.64,45.0
C252637,2700.7200000000003,1,3,2700.7200000000003,18.0
C252638,300.08,1,1,300.08,56.0
C252647,83.68,1,4,83.68,29.0
C252650,5.23,1,1,5.23,34.0
C252655,47.07,1,3,47.07,18.0
C252656,143.36,1,2,143.36,49.0
C252658,300.08,1,1,300.08,36.0
C252659,83.68,1,4,83.68,68.0
C252662,650.56,1,4,650.56,18.0
C252665,1200.32,1,2,1200.32,64.0
C252666,1016.5,1,5,1016.5,48.0
C252673,650.56,1,4,650.56,55.0
C252676,1016.5,1,5,1016.5,58.0
C252678,365.94,1,3,365.94,60.0
C252688,46.92,1,2,46.92,22.0
C252689,35.84,1,1,35.84,60.0
C252692,7502.0,1,5,7502.0,37.0
C252697,1200.32,1,2,1200.32,27.0
C252698,40.66,1,1,40.66,67.0
C252703,2700.7200000000003,1,3,2700.7200000000003,32.0
C252710,650.56,1,4,650.56,67.0
C252711,896.0,1,5,896.0,50.0
C252713,15.15,1,1,15.15,46.0
C252718,5.23,1,1,5.23,28.0
C252719,1016.5,1,5,1016.5,47.0
C252722,47.07,1,3,47.07,36.0
C252727,162.64,1,2,162.64,18.0
C252728,7502.0,1,5,7502.0,23.0
C252729,7502.0,1,5,7502.0,30.0
C252730,40.66,1,1,40.66,38.0
C252731,2700.7200000000003,1,3,2700.7200000000003,21.0
C252735,83.68,1,4,83.68,31.0
C252744,365.94,1,3,365.94,22.0
C252745,1200.32,1,2,1200.32,61.0
C252747,4801.28,1,4,4801.28,62.0
C252748,9602.72,1,4,9602.72,27.0
C252750,47.07,1,3,47.07,32.0
C252753,2700.7200000000003,1,3,2700.7200000000003,67.0
C252756,300.08,1,1,300.08,46.0
C252761,35.84,1,1,35.84,45.0
C252764,1200.32,1,2,1200.32,47.0
C252771,2700.7200000000003,1,3,2700.7200000000003,46.0
C252773,5.23,1,1,5.23,59.0
C252774,1200.32,1,2,1200.32,46.0
C252775,2700.7200000000003,1,3,2700.7200000000003,47.0
C252776,2400.68,1,2,2400.68,25.0
C252780,7502.0,1,5,7502.0,39.0
C252782,40.66,1,1,40.66,40.0
C252784,2700.7200000000003,1,3,2700.7200000000003,58.0
C252793,365.94,1,3,365.94,22.0
C252802,35.84,1,1,35.84,41.0
C252803,1200.32,1,2,1200.32,22.0
C252809,5.23,1,1,5.23,23.0
C252811,2700.7200000000003,1,3,2700.7200000000003,65.0
C252818,573.44,1,4,573.44,44.0
C252819,365.94,1,3,365.94,37.0
C252821,573.44,1,4,573.44,24.0
C252833,4801.28,1,4,4801.28,58.0
C252843,650.56,1,4,650.56,40.0
C252848,2700.7200000000003,1,3,2700.7200000000003,49.0
C252850,2700.7200000000003,1,3,2700.7200000000003,62.0
C252852,300.08,1,1,300.08,52.0
C252861,322.56,1,3,322.56,28.0
C252862,7502.0,1,5,7502.0,62.0
C252864,83.68,1,4,83.68,37.0
C252865,4801.28,1,4,4801.28,22.0
C252866,187.68,1,4,187.68,69.0
C252868,242.4,1,4,242.4,37.0
C252869,16800.0,1,4,16800.0,43.0
C252871,2400.68,1,2,2400.68,53.0
C252873,1200.32,1,2,1200.32,22.0
C252876,365.94,1,3,365.94,39.0
C252877,1200.32,1,2,1200.32,55.0
C252885,46.92,1,2,46.92,36.0
C252886,5401.53,1,3,5401.53,24.0
C252891,35.84,1,1,35.84,69.0
C252896,143.36,1,2,143.36,47.0
C252897,7502.0,1,5,7502.0,53.0
C252901,600.17,1,1,600.17,59.0
C252903,9450.0,1,3,9450.0,29.0
C252905,26250.0,1,5,26250.0,44.0
C252910,1200.32,1,2,1200.32,18.0
C252918,26250.0,1,5,26250.0,24.0
C252926,573.44,1,4,573.44,23.0
C252928,15.15,1,1,15.15,25.0
C252929,365.94,1,3,365.94,39.0
C252931,650.56,1,4,650.56,44.0
C252937,47.07,1,3,47.07,18.0
C252943,1200.32,1,2,1200.32,29.0
C252945,1016.5,1,5,1016.5,36.0
C252953,83.68,1,4,83.68,42.0
C252956,40.66,1,1,40.66,46.0
C252958,2400.68,1,2,2400.68,31.0
C252962,650.56,1,4,650.56,25.0
C252964,650.56,1,4,650.56,66.0
C252968,896.0,1,5,896.0,19.0
C252971,40.66,1,1,40.66,56.0
C252972,11.73,1,1,11.73,31.0
C252974,2400.68,1,2,2400.68,55.0
C252976,4801.28,1,4,4801.28,55.0
C252977,300.08,1,1,300.08,50.0
C252982,162.64,1,2,162.64,63.0
C252987,105.57,1,3,105.57,39.0
C252988,5.23,1,1,5.23,40.0
C252989,162.64,1,2,162.64,54.0
C252992,60.6,1,2,60.6,62.0
C252998,896.0,1,5,896.0,64.0
C253001,242.4,1,4,242.4,54.0
C253002,26250.0,1,5,26250.0,46.0
C253008,40.66,1,1,40.66,60.0
C253009,83.68,1,4,83.68,65.0
C253018,4801.28,1,4,4801.28,58.0
C253019,300.08,1,1,300.08,25.0
C253025,83.68,1,4,83.68,59.0
C253026,4200.0,1,2,4200.0,25.0
C253027,46.92,1,2,46.92,65.0
C253031,15.15,1,1,15.15,21.0
C253032,1200.32,1,2,1200.32,47.0
C253034,2700.7200000000003,1,3,2700.7200000000003,43.0
C253037,47.07,1,3,47.07,38.0
C253045,242.4,1,4,242.4,32.0
C253050,4801.28,1,4,4801.28,63.0
C253051,650.56,1,4,650.56,34.0
C253058,162.64,1,2,162.64,19.0
C253059,1200.32,1,2,1200.32,27.0
C253064,1200.32,1,2,1200.32,69.0
C253065,2700.7200000000003,1,3,2700.7200000000003,38.0
C253066,1016.5,1,5,1016.5,51.0
C253071,83.68,1,4,83.68,64.0
C253072,1200.32,1,2,1200.32,35.0
C253074,20.92,1,2,20.92,55.0
C253075,1200.32,1,2,1200.32,42.0
C253076,322.56,1,3,322.56,42.0
C253077,4200.0,1,2,4200.0,35.0
C253084,46.92,1,2,46.92,39.0
C253086,4801.28,1,4,4801.28,36.0
C253089,2700.7200000000003,1,3,2700.7200000000003,56.0
C253092,1200.32,1,2,1200.32,23.0
C253103,40.66,1,1,40.66,25.0
C253105,9602.72,1,4,9602.72,33.0
C253110,83.68,1,4,83.68,60.0
C253120,1200.32,1,2,1200.32,24.0
C253127,105.57,1,3,105.57,27.0
C253129,2700.7200000000003,1,3,2700.7200000000003,44.0
C253135,1200.32,1,2,1200.32,66.0
C253143,187.68,1,4,187.68,60.0
C253145,83.68,1,4,83.68,66.0
C253153,4200.0,1,2,4200.0,42.0
C253155,300.08,1,1,300.08,52.0
C253156,4801.28,1,4,4801.28,35.0
C253161,2700.7200000000003,1,3,2700.7200000000003,64.0
C253168,1200.32,1,2,1200.32,33.0
C253171,143.36,1,2,143.36,48.0
C253174,1016.5,1,5,1016.5,21.0
C253176,322.56,1,3,322.56,59.0
C253178,7502.0,1,5,7502.0,44.0
C253181,162.64,1,2,162.64,38.0
C253183,4801.28,1,4,4801.28,18.0
C253189,187.68,1,4,187.68,64.0
C253190,15004.25,1,5,15004.25,58.0
C253193,136.35000000000002,1,3,136.35000000000002,59.0
C253196,2400.68,1,2,2400.68,34.0
C253199,15004.25,1,5,15004.25,36.0
C253200,143.36,1,2,143.36,32.0
C253202,162.64,1,2,162.64,68.0
C253203,130.75,1,5,130.75,38.0
C253206,573.44,1,4,573.44,56.0
C253208,2400.68,1,2,2400.68,29.0
C253212,7502.0,1,5,7502.0,24.0
C253217,600.17,1,1,600.17,40.0
C253218,130.75,1,5,130.75,30.0
C253219,136.35000000000002,1,3,136.35000000000002,21.0
C253223,300.08,1,1,300.08,58.0
C253224,16800.0,1,4,16800.0,47.0
C253227,365.94,1,3,365.94,19.0
C253234,60.6,1,2,60.6,40.0
C253242,4801.28,1,4,4801.28,46.0
C253247,4801.28,1,4,4801.28,55.0
C253248,130.75,1,5,130.75,22.0
C253252,1050.0,1,1,1050.0,52.0
C253253,1016.5,1,5,1016.5,55.0
C253259,1200.32,1,2,1200.32,19.0
C253269,378.75,1,5,378.75,27.0
C253272,9450.0,1,3,9450.0,19.0
C253273,5.23,1,1,5.23,23.0
C253275,1200.32,1,2,1200.32,39.0
C253276,4200.0,1,2,4200.0,44.0
C253277,4200.0,1,2,4200.0,59.0
C253278,896.0,1,5,896.0,34.0
C253280,40.66,1,1,40.66,52.0
C253283,136.35000000000002,1,3,136.35000000000002,62.0
C253287,16800.0,1,4,16800.0,44.0
C253288,1200.32,1,2,1200.32,60.0
C253290,5.23,1,1,5.23,54.0
C253299,20.92,1,2,20.92,42.0
C253300,7502.0,1,5,7502.0,46.0
C253301,20.92,1,2,20.92,62.0
C253302,242.4,1,4,242.4,34.0
C253305,4801.28,1,4,4801.28,52.0
C253306,162.64,1,2,162.64,34.0
C253307,1200.32,1,2,1200.32,48.0
C253308,322.56,1,3,322.56,47.0
C253310,4200.0,1,2,4200.0,54.0
C253315,2700.7200000000003,1,3,2700.7200000000003,67.0
C253317,1200.32,1,2,1200.32,23.0
C253318,365.94,1,3,365.94,69.0
C253321,650.56,1,4,650.56,69.0
C253322,300.08,1,1,300.08,68.0
C253325,136.35000000000002,1,3,136.35000000000002,68.0
C253330,7502.0,1,5,7502.0,26.0
C253332,143.36,1,2,143.36,21.0
C253333,4801.28,1,4,4801.28,45.0
C253335,16800.0,1,4,16800.0,35.0
C253338,9450.0,1,3,9450.0,61.0
C253346,4200.0,1,2,4200.0,39.0
C253348,2700.7200000000003,1,3,2700.7200000000003,38.0
C253353,573.44,1,4,573.44,25.0
C253354,60.6,1,2,60.6,43.0
C253355,130.75,1,5,130.75,20.0
C253359,83.68,1,4,83.68,40.0
C253362,40.66,1,1,40.66,45.0
C253364,2700.7200000000003,1,3,2700.7200000000003,60.0
C253365,5.23,1,1,5.23,56.0
C253371,9602.72,1,4,9602.72,18.0
C253372,83.68,1,4,83.68,18.0
C253374,378.75,1,5,378.75,66.0
C253382,47.07,1,3,47.07,39.0
C253387,2400.68,1,2,2400.68,21.0
C253390,83.68,1,4,83.68,65.0
C253392,600.17,1,1,600.17,60.0
C253399,5401.53,1,3,5401.53,21.0
C253404,4801.28,1,4,4801.28,40.0
C253406,896.0,1,5,896.0,26.0
C253407,35.84,1,1,35.84,55.0
C253410,4801.28,1,4,4801.28,40.0
C253413,4801.28,1,4,4801.28,67.0
C253416,47.07,1,3,47.07,50.0
C253432,2700.7200000000003,1,3,2700.7200000000003,64.0
C253436,47.07,1,3,47.07,68.0
C253438,650.56,1,4,650.56,48.0
C253441,20.92,1,2,20.92,59.0
C253443,365.94,1,3,365.94,24.0
C253446,7502.0,1,5,7502.0,52.0
C253449,2700.7200000000003,1,3,2700.7200000000003,36.0
C253450,7502.0,1,5,7502.0,30.0
C253456,7502.0,1,5,7502.0,35.0
C253459,4200.0,1,2,4200.0,40.0
C253464,4801.28,1,4,4801.28,27.0
C253466,15.15,1,1,15.15,55.0
C253472,7502.0,1,5,7502.0,25.0
C253473,242.4,1,4,242.4,61.0
C253483,105.57,1,3,105.57,62.0
C253486,300.08,1,1,300.08,32.0
C253493,7502.0,1,5,7502.0,60.0
C253495,1200.32,1,2,1200.32,47.0
C253498,7502.0,1,5,7502.0,40.0
C253500,20.92,1,2,20.92,65.0
C253502,15.15,1,1,15.15,41.0
C253507,322.56,1,3,322.56,31.0
C253508,650.56,1,4,650.56,63.0
C253509,2400.68,1,2,2400.68,43.0
C253512,83.68,1,4,83.68,69.0
C253515,600.17,1,1,600.17,40.0
C253519,896.0,1,5,896.0,48.0
C253520,300.08,1,1,300.08,43.0
C253523,9450.0,1,3,9450.0,65.0
C253524,300.08,1,1,300.08,30.0
C253525,15.15,1,1,15.15,55.0
C253528,162.64,1,2,162.64,61.0
C253529,242.4,1,4,242.4,43.0
C253530,20.92,1,2,20.92,66.0
C253532,300.08,1,1,300.08,62.0
C253534,2700.7200000000003,1,3,2700.7200000000003,21.0
C253535,162.64,1,2,162.64,29.0
C253543,322.56,1,3,322.56,49.0
C253544,4801.28,1,4,4801.28,69.0
C253546,162.64,1,2,162.64,64.0
C253547,896.0,1,5,896.0,40.0
C253548,300.08,1,1,300.08,29.0
C253550,242.4,1,4,242.4,22.0
C253553,4801.28,1,4,4801.28,31.0
C253554,378.75,1,5,378.75,61.0
C253555,573.44,1,4,573.44,38.0
C253558,16800.0,1,4,16800.0,49.0
C253562,7502.0,1,5,7502.0,43.0
C253566,46.92,1,2,46.92,44.0
C253568,300.08,1,1,300.08,66.0
C253570,1200.32,1,2,1200.32,28.0
C253571,7502.0,1,5,7502.0,22.0
C253581,300.08,1,1,300.08,20.0
C253583,2700.7200000000003,1,3,2700.7200000000003,34.0
C253585,2400.68,1,2,2400.68,57.0
C253589,40.66,1,1,40.66,35.0
C253597,105.57,1,3,105.57,28.0
C253600,4801.28,1,4,4801.28,40.0
C253602,20.92,1,2,20.92,65.0
C253604,300.08,1,1,300.08,58.0
C253605,15004.25,1,5,15004.25,45.0
C253612,15.15,1,1,15.15,54.0
C253614,7502.0,1,5,7502.0,20.0
C253616,2700.7200000000003,1,3,2700.7200000000003,31.0
C253617,40.66,1,1,40.66,32.0
C253623,40.66,1,1,40.66,31.0
C253626,83.68,1,4,83.68,38.0
C253631,300.08,1,1,300.08,37.0
C253638,11.73,1,1,11.73,67.0
C253644,60.6,1,2,60.6,53.0
C253645,600.17,1,1,600.17,47.0
C253649,4801.28,1,4,4801.28,64.0
C253651,4200.0,1,2,4200.0,40.0
C253653,4801.28,1,4,4801.28,64.0
C253659,4801.28,1,4,4801.28,58.0
C253665,26250.0,1,5,26250.0,63.0
C253672,5.23,1,1,5.23,47.0
C253676,4801.28,1,4,4801.28,20.0
C253677,4801.28,1,4,4801.28,53.0
C253681,4200.0,1,2,4200.0,53.0
C253684,300.08,1,1,300.08,38.0
C253700,5.23,1,1,5.23,63.0
C253707,187.68,1,4,187.68,24.0
C253712,300.08,1,1,300.08,69.0
C253717,300.08,1,1,300.08,61.0
C253723,40.66,1,1,40.66,45.0
C253724,300.08,1,1,300.08,69.0
C253725,162.64,1,2,162.64,32.0
C253726,4801.28,1,4,4801.28,22.0
C253727,47.07,1,3,47.07,35.0
C253728,650.56,1,4,650.56,48.0
C253730,5.23,1,1,5.23,35.0
C253731,20.92,1,2,20.92,33.0
C253733,9602.72,1,4,9602.72,41.0
C253735,46.92,1,2,46.92,24.0
C253740,300.08,1,1,300.08,29.0
C253741,60.6,1,2,60.6,34.0
C253743,1200.32,1,2,1200.32,68.0
C253753,4801.28,1,4,4801.28,20.0
C253758,5.23,1,1,5.23,62.0
C253759,46.92,1,2,46.92,36.0
C253763,293.25,1,5,293.25,67.0
C253764,162.64,1,2,162.64,51.0
C253765,650.56,1,4,650.56,55.0
C253766,4801.28,1,4,4801.28,54.0
C253768,242.4,1,4,242.4,49.0
C253769,300.08,1,1,300.08,36.0
C253772,20.92,1,2,20.92,68.0
C253773,1016.5,1,5,1016.5,46.0
C253781,105.57,1,3,105.57,35.0
C253783,162.64,1,2,162.64,64.0
C253788,11.73,1,1,11.73,43.0
C253790,378.75,1,5,378.75,61.0
C253791,46.92,1,2,46.92,52.0
C253792,600.17,1,1,600.17,66.0
C253796,60.6,1,2,60.6,19.0
C253799,2400.68,1,2,2400.68,64.0
C253802,2700.7200000000003,1,3,2700.7200000000003,24.0
C253807,573.44,1,4,573.44,24.0
C253809,35.84,1,1,35.84,65.0
C253813,143.36,1,2,143.36,20.0
C253817,35.84,1,1,35.84,36.0
C253818,83.68,1,4,83.68,48.0
C253822,136.35000000000002,1,3,136.35000000000002,35.0
C253823,20.92,1,2,20.92,26.0
C253824,650.56,1,4,650.56,64.0
C253825,650.56,1,4,650.56,37.0
C253826,40.66,1,1,40.66,55.0
C253827,650.56,1,4,650.56,29.0
C253828,143.36,1,2,143.36,43.0
C253832,16800.0,1,4,16800.0,34.0
C253843,130.75,1,5,130.75,69.0
C253846,365.94,1,3,365.94,34.0
C253848,4801.28,1,4,4801.28,55.0
C253851,300.08,1,1,300.08,19.0
C253856,5.23,1,1,5.23,21.0
C253859,242.4,1,4,242.4,69.0
C253866,365.94,1,3,365.94,21.0
C253877,15.15,1,1,15.15,59.0
C253879,16800.0,1,4,16800.0,50.0
C253882,15004.25,1,5,15004.25,29.0
C253883,15004.25,1,5,15004.25,42.0
C253884,322.56,1,3,322.56,24.0
C253885,162.64,1,2,162.64,59.0
C253889,600.17,1,1,600.17,66.0
